ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
130.110.103.245,3128,http,yes,transparent,SA,Saudi Arabia,Jeddah,Oracle Cloud Infrastructure (me-jeddah-1),AS31898 Oracle Corporation,276,67,96.7,9532,2026-09-11T23:13:01.5388973Z,2026-09-11T23:13:01.5388973Z
34.166.25.120,8080,http,yes,elite,SA,Saudi Arabia,Dammam,Google Cloud,AS396982 Google LLC,612,111,99.9,7938,2026-09-11T23:10:46.7040134Z,2026-09-11T23:10:46.7040134Z
