ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
197.255.126.69,80,http,no,elite,GH,Ghana,Accra,UG 2,AS37074 University of Ghana,631,131,90.2,173,2026-08-03T22:58:39.6755237Z,2026-08-03T22:58:39.6755237Z
156.38.112.11,80,http,no,elite,GH,Ghana,Accra,University of Cape Coast,AS328212 THE UNIVERSITY OF CAPE COAST,928,117,83.4,301,2026-08-03T22:59:07.8863633Z,2026-08-03T22:59:07.8863633Z
