ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
178.156.147.172,40001,http,yes,elite,US,United States,Washington,Cloudflare WARP,"AS13335 Cloudflare, Inc.",423,103,90.3,124,2026-09-07T12:44:45.0129515Z,2026-09-07T12:44:45.0129515Z
50.122.86.118,80,http,no,elite,US,United States,Bloomington,Frontier and Citizens Connected Network,"AS5650 Frontier Communications of America, Inc.",446,236,99.8,10060,2026-09-07T12:49:08.9053528Z,2026-09-07T12:49:08.9053528Z
156.67.110.124,10808,http,yes,elite,IN,India,Mumbai,Contabo GmbH,AS141995 Contabo Asia Private Limited,501,124,74.1,673,2026-09-07T12:47:38.7710120Z,2026-09-07T12:47:38.7710120Z
47.91.104.88,3128,http,no,elite,AE,United Arab Emirates,Dubai,ALICLOUD-UAE,"AS45102 Alibaba (US) Technology Co., Ltd.",515,126,99.8,9704,2026-09-07T12:48:02.9573102Z,2026-09-07T12:48:02.9573102Z
195.158.8.123,3128,http,yes,elite,UZ,Uzbekistan,Tashkent,Uztelecom,"AS8193 ""Uzbektelekom"" Joint Stock Company",520,97,75.6,6454,2026-09-07T12:47:52.0925256Z,2026-09-07T12:47:52.0925256Z
34.166.25.120,8080,http,yes,elite,SA,Saudi Arabia,Dammam,Google Cloud,AS396982 Google LLC,541,99,100,6677,2026-09-07T12:47:20.6675225Z,2026-09-07T12:47:20.6675225Z
34.44.49.215,80,http,no,elite,US,United States,Council Bluffs,Google Cloud (us-central1),AS396982 Google LLC,551,131,99.8,10138,2026-09-07T12:49:08.9053214Z,2026-09-07T12:49:08.9053214Z
111.206.4.163,18888,http,yes,elite,CN,China,Jinrongjie,China Unicom Beijing Province Network,AS4808 China Unicom Beijing Province Network,590,181,95.1,1614,2026-09-07T12:48:14.9699815Z,2026-09-07T12:48:14.9699815Z
107.181.252.58,1082,http,yes,elite,US,United States,Ogden,Webnx Inc,"AS53850 GorillaServers, Inc.",596,141,100,497,2026-09-07T12:46:50.3316162Z,2026-09-07T12:46:50.3316162Z
140.99.255.67,3128,http,yes,elite,US,United States,Los Angeles,Ipxo LLC,AS63023 GTHost,614,150,97.6,1608,2026-09-07T12:49:08.9871596Z,2026-09-07T12:49:08.9871596Z
140.99.255.67,8181,http,yes,elite,US,United States,Los Angeles,Ipxo LLC,AS63023 GTHost,628,150,96.6,1061,2026-09-07T12:48:56.7417295Z,2026-09-07T12:48:56.7417295Z
66.187.4.215,1080,http,yes,elite,US,United States,Las Vegas,Hostodo,AS399804 Hostodo,651,1231,96.7,30,2026-09-07T12:46:23.2915101Z,2026-09-07T12:46:23.2915101Z
69.87.216.54,7989,http,yes,elite,US,United States,Santa Clara,"Atlantic.Net - Santa Clara, CA","AS6364 Atlantic.net, Inc.",651,148,97.7,87,2026-09-07T12:46:26.9568733Z,2026-09-07T12:46:26.9568733Z
165.154.162.73,8888,http,yes,elite,US,United States,Los Angeles,Ucloud Information Technology,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,654,162,89.6,8594,2026-09-07T12:48:51.0943447Z,2026-09-07T12:48:51.0943447Z
189.202.188.149,80,http,no,elite,MX,Mexico,Kanasín,"Operbes, S.A. de C.V","AS18734 Operbes, S.A. de C.V.",681,341,99.9,10116,2026-09-07T12:49:21.5207944Z,2026-09-07T12:49:21.5207944Z
8.215.112.214,7777,http,yes,elite,ID,Indonesia,Jakarta,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",688,171,76.5,3896,2026-09-07T12:47:20.8857726Z,2026-09-07T12:47:20.8857726Z
190.58.248.86,80,http,no,elite,TT,Trinidad and Tobago,Chaguanas,Telecommunication Services of Trinidad and Tobago,AS5639 Telecommunication Services of Trinidad and Tobago,709,359,100,10111,2026-09-07T12:46:03.3436463Z,2026-09-07T12:46:03.3436463Z
5.42.127.131,80,http,no,elite,DE,Germany,Frankfurt am Main,"Timeweb, LLP","AS210976 Timeweb, LLP",713,4,100,644,2026-09-07T12:47:03.0675608Z,2026-09-07T12:47:03.0675608Z
113.204.79.230,9091,http,no,elite,CN,China,Jinrongjie,huazhenggongXS com,AS4837 CHINA UNICOM China169 Backbone,737,222,99.2,9954,2026-09-07T12:46:03.2351525Z,2026-09-07T12:46:03.2351525Z
194.163.175.167,40001,http,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,762,31,91,345,2026-09-07T12:49:21.2918846Z,2026-09-07T12:49:21.2918846Z
203.19.38.114,1080,http,no,elite,HK,Hong Kong,Hong Kong,China Telecom Global networks,AS23764 CTGNet,779,193,99.9,10123,2026-09-07T12:48:27.4645514Z,2026-09-07T12:48:27.4645514Z
61.158.175.38,9002,http,no,elite,CN,China,Zhengzhou,CNC Group CHINA169 Henan Province Network,AS4837 CHINA UNICOM China169 Backbone,787,164,99.8,9910,2026-09-07T12:46:44.7125678Z,2026-09-07T12:46:44.7125678Z
162.214.74.29,8085,http,no,elite,US,United States,Provo,Unified Layer,AS46606 Unified Layer,843,182,99.6,7551,2026-09-07T12:46:50.6212428Z,2026-09-07T12:46:50.6212428Z
101.66.195.43,8085,http,no,elite,CN,China,Hangzhou,CNC Group CHINA169 Zhejiang Province Network,AS4837 CHINA UNICOM China169 Backbone,853,240,99.4,868,2026-09-07T12:46:03.3695853Z,2026-09-07T12:46:03.3695853Z
162.214.159.94,8085,http,no,elite,US,United States,Provo,Unified Layer,AS46606 Unified Layer,854,184,99.6,7550,2026-09-07T12:46:50.6329790Z,2026-09-07T12:46:50.6329790Z
101.66.198.241,8085,http,no,elite,CN,China,Hangzhou,CNC Group CHINA169 Zhejiang Province Network,AS4837 CHINA UNICOM China169 Backbone,860,252,99.1,1056,2026-09-07T12:47:39.2582513Z,2026-09-07T12:47:39.2582513Z
103.95.34.186,3128,http,no,elite,MY,Malaysia,Kuala Lumpur,TT DOTCOM SDN BHD,AS9930 TTNET,879,275,99.2,8318,2026-09-07T12:46:09.2951558Z,2026-09-07T12:46:09.2951558Z
27.185.218.213,17981,http,yes,elite,CN,China,Shijiazhuang,Chinanet HE,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",883,198,99.3,10067,2026-09-07T12:46:04.1873781Z,2026-09-07T12:46:04.1873781Z
119.188.131.55,17981,http,yes,elite,CN,China,Jinan,CNC Group CHINA169 Shandong Province Network,AS4837 CHINA UNICOM China169 Backbone,889,162,86.8,6310,2026-09-07T12:47:39.1977135Z,2026-09-07T12:47:39.1977135Z
202.28.194.139,31280,http,yes,elite,TH,Thailand,Chiang Mai,Office of Info.Tech. Admin. Educational Development,AS4621 UNINET-TH,892,203,99.7,10094,2026-09-07T12:47:21.1226235Z,2026-09-07T12:47:21.1226235Z
45.146.163.31,80,http,no,elite,JP,Japan,Tokyo,IPXO,AS38136 Akari Networks,915,222,99.9,10095,2026-09-07T12:48:03.4530947Z,2026-09-07T12:48:03.4530947Z
120.232.115.170,17981,http,yes,elite,CN,China,Guangzhou,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd.",917,188,90.7,10311,2026-09-07T12:48:39.1224962Z,2026-09-07T12:48:39.1224962Z
103.65.237.92,5678,http,no,elite,ID,Indonesia,Jakarta,PT Berkah Solusi Teknologi Informasi,AS135450 PT Berkah Solusi Teknologi Informasi,919,183,89.7,7920,2026-09-07T12:47:51.4883431Z,2026-09-07T12:47:51.4883431Z
91.103.120.48,80,http,no,elite,HK,Hong Kong,Tsuen Wan,Alice Networks LTD,AS215355 Alice Network,953,239,98.6,1455,2026-09-07T12:46:44.9538022Z,2026-09-07T12:46:44.9538022Z
103.72.68.111,1,http,no,elite,VN,Vietnam,Thụy Phương,Bisou Digital Technology Company Limited,AS149078 VPSMMO TECHNOLOGY COMPANY LIMITED,984,224,53.2,1746,2026-09-07T12:48:33.5901457Z,2026-09-07T12:48:33.5901457Z
39.109.113.97,4090,http,no,elite,HK,Hong Kong,Kwai Chung,Yisu Cloud LTD,AS142403 YISU CLOUD LTD,992,234,87.1,7705,2026-09-07T12:49:40.2635999Z,2026-09-07T12:49:40.2635999Z
47.84.84.1,3128,http,yes,elite,CN,China,Shanghai,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",1002,160,97.8,8986,2026-09-07T12:47:33.0522263Z,2026-09-07T12:47:33.0522263Z
47.76.157.216,8118,http,yes,elite,SG,Singapore,Singapore,Wisdom Cloud Internet Technology Pte. Ltd.,AS197537 WISDOM CLOUD INTERNET TECHNOLOGY PTE. LTD.,1004,252,100,48,2026-09-07T12:38:01.5969299Z,2026-09-07T12:38:01.5969299Z
153.0.171.163,8085,http,no,elite,CN,China,Jinrongjie,China United Network Communications Corporation Limited,AS4837 CHINA UNICOM China169 Backbone,1076,194,99.1,10067,2026-09-07T12:45:16.8210555Z,2026-09-07T12:45:16.8210555Z
116.196.150.180,17981,http,yes,elite,CN,China,Hangzhou,"Jinhua Weian InfoTech Co., Ltd","AS131516 Jinhua Weian InfoTech Co., Ltd",1083,196,94.7,9509,2026-09-07T12:46:17.0688468Z,2026-09-07T12:46:17.0688468Z
211.128.96.206,80,http,no,elite,JP,Japan,Chiyoda City,CRC,AS9993 ITOCHU Techno-Solutions Corporation,1097,548,99.7,6721,2026-09-07T12:47:53.1212799Z,2026-09-07T12:47:53.1212799Z
183.215.23.242,9091,http,no,elite,CN,China,Guangzhou,China Mobile,AS56047 China Mobile communications corporation,1124,210,98.6,6267,2026-09-07T12:48:51.6130967Z,2026-09-07T12:48:51.6130967Z
97.74.87.226,80,http,no,elite,US,United States,New York,"GoDaddy.com, LLC","AS26496 GoDaddy.com, LLC",1185,238,99.4,4235,2026-09-07T12:48:51.7014912Z,2026-09-07T12:48:51.7014912Z
171.245.11.176,18080,http,yes,elite,VN,Vietnam,Haiphong,VIETEL,AS7552 Viettel Group,1230,355,100,319,2026-09-07T12:46:03.8605888Z,2026-09-07T12:46:03.8605888Z
212.47.232.28,80,http,no,elite,FR,France,Paris,ONLINE,AS12876 Scaleway SAS,1314,1046,81.2,8623,2026-09-07T12:46:34.6159356Z,2026-09-07T12:46:34.6159356Z
14.251.13.20,8080,http,yes,elite,VN,Vietnam,Hanoi,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp,1574,296,97.7,3910,2026-09-07T12:47:16.0361219Z,2026-09-07T12:47:16.0361219Z
43.153.61.90,40000,http,yes,elite,US,United States,Santa Clara,Tencent Cloud Computing,"AS132203 Tencent Building, Kejizhongyi Avenue",1612,165,85.6,368,2026-09-07T12:46:17.5649150Z,2026-09-07T12:46:17.5649150Z
103.43.191.71,8888,http,yes,elite,HK,Hong Kong,Kwai Chung,Zhongya PTE LTD,AS139021 West263 International Limited,1637,1252,66.9,7385,2026-09-07T12:49:30.0330648Z,2026-09-07T12:49:30.0330648Z
195.114.209.50,80,http,no,elite,ES,Spain,Alcobendas,Gigas Hosting S.L.,AS57286 GIGAS HOSTING S.A.,1662,32,89.6,8445,2026-09-07T12:45:40.6955224Z,2026-09-07T12:45:40.6955224Z
101.66.199.188,8085,http,no,elite,CN,China,Hangzhou,CNC Group CHINA169 Zhejiang Province Network,AS4837 CHINA UNICOM China169 Backbone,1883,1245,100,747,2026-09-07T12:46:11.2688242Z,2026-09-07T12:46:11.2688242Z
112.64.135.45,8080,http,yes,elite,CN,China,Shanghai,Chinanet SH,AS4812 China Telecom (Group),1943,176,90.8,8938,2026-09-07T12:47:46.9344482Z,2026-09-07T12:47:46.9344482Z
101.66.199.25,8085,http,no,elite,CN,China,Hangzhou,CNC Group CHINA169 Zhejiang Province Network,AS4837 CHINA UNICOM China169 Backbone,1969,282,99.5,844,2026-09-07T12:49:58.4061184Z,2026-09-07T12:49:58.4061184Z
8.219.97.248,80,http,yes,elite,SG,Singapore,Singapore,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",2007,157,82.5,10652,2026-09-07T12:45:45.8480435Z,2026-09-07T12:45:45.8480435Z
156.38.112.11,80,http,no,elite,GH,Ghana,Accra,University of Cape Coast,AS328212 THE UNIVERSITY OF CAPE COAST,2044,113,78,2155,2026-09-07T12:46:40.0655052Z,2026-09-07T12:46:40.0655052Z
151.185.58.17,80,http,no,elite,IN,India,New Delhi,E2E Networks Limited,AS132420 E2E NETWORKS,2453,162,90.9,2672,2026-09-07T12:47:59.2518139Z,2026-09-07T12:47:59.2518139Z
172.237.73.24,80,http,no,elite,SG,Singapore,Singapore,"Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,2529,350,98.4,1246,2026-09-07T12:49:53.4298767Z,2026-09-07T12:49:53.4298767Z
125.122.35.253,8087,http,yes,elite,CN,China,Hangzhou,Chinanet,AS58461 CT HangZhou IDC,2768,233,80.9,2496,2026-09-07T12:46:29.6902023Z,2026-09-07T12:46:29.6902023Z
122.246.3.12,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",3147,205,90.1,10518,2026-09-07T12:48:29.8464283Z,2026-09-07T12:48:29.8464283Z
203.205.49.2,10117,http,no,elite,VN,Vietnam,Mai Dich,CMC Telecom Infrastructure Company,AS45903 CMC Telecom Infrastructure Company,3148,2264,39,177,2026-09-07T12:46:37.6681784Z,2026-09-07T12:46:37.6681784Z
91.92.242.21,40349,http,yes,elite,DE,Germany,Frankfurt am Main,Clouvider HB,AS62240 Clouvider,4496,48,60.7,28,2026-09-07T12:45:31.3741210Z,2026-09-07T12:45:31.3741210Z
176.61.151.123,80,http,no,elite,PT,Portugal,Faro Municipality,Flesk Telecom,"AS33876 DMNS - DOMINIOS, S.A.",4745,47,76.6,8518,2026-09-07T12:48:31.2861271Z,2026-09-07T12:48:31.2861271Z
94.156.180.94,40001,http,yes,elite,FI,Finland,Helsinki,Cloudflare WARP,"AS13335 Cloudflare, Inc.",4897,34,76.9,416,2026-09-07T12:45:37.2419342Z,2026-09-07T12:45:37.2419342Z
104.218.199.131,16062,http,no,elite,,,,,,5131,1135,21.4,14,2026-09-07T12:47:57.7424177Z,2026-09-07T12:47:57.7424177Z
140.99.255.67,43,http,yes,elite,US,United States,Los Angeles,Ipxo LLC,AS63023 GTHost,5780,153,96.8,971,2026-09-07T12:46:43.8414319Z,2026-09-07T12:46:43.8414319Z
140.99.255.67,8080,http,yes,elite,US,United States,Los Angeles,Ipxo LLC,AS63023 GTHost,5780,153,97.8,1169,2026-09-07T12:46:43.8402016Z,2026-09-07T12:46:43.8402016Z
85.193.65.88,8888,http,yes,elite,RU,Russia,Moscow,KTK rIP2,AS203451 K-telekom LLC,6798,407,93.8,2456,2026-09-07T12:45:57.6021860Z,2026-09-07T12:45:57.6021860Z
163.172.167.48,80,http,no,elite,FR,France,Paris,ONLINE,AS12876 Scaleway SAS,7192,1077,69.3,2251,2026-09-07T12:45:23.8209901Z,2026-09-07T12:45:23.8209901Z
194.163.175.167,40000,http,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,7377,45,94.9,2833,2026-09-07T12:49:22.3018798Z,2026-09-07T12:49:22.3018798Z
37.187.74.125,80,http,no,elite,FR,France,Roubaix,OVH SAS,AS16276 OVH SAS,7987,13,91.7,9557,2026-09-07T12:47:22.1668818Z,2026-09-07T12:47:22.1668818Z
