ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
167.233.89.17,1081,http,yes,transparent,RO,Romania,Bucharest,M247 Europe SRL,AS9009 M247 Europe SRL,1276,2,98.4,364,2026-09-07T23:05:32.6037376Z,2026-09-07T23:05:32.6037376Z
