ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
107.189.4.144,8080,http,yes,elite,LU,Luxembourg,Roost,BuyVM,AS53667 FranTech Solutions,107,14,84.1,604,2026-09-05T22:19:12.2007709Z,2026-09-05T22:19:12.2007709Z
107.189.4.144,1080,socks5,yes,elite,LU,Luxembourg,Roost,BuyVM,AS53667 FranTech Solutions,163,15,88.4,207,2026-09-05T22:18:13.0634546Z,2026-09-05T22:18:13.0634546Z
