ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
186.5.94.206,999,http,yes,transparent,EC,Ecuador,Manta,MINTEL,AS27947 Telconet S.A,941,190,73.1,12392,2026-09-24T00:08:11.3588099Z,2026-09-24T00:08:11.3588099Z
181.119.224.25,8080,http,no,transparent,EC,Ecuador,Quito,UFINET,AS52468 UFINET PANAMA S.A.,1006,201,92.8,348,2026-09-24T00:06:43.4671166Z,2026-09-24T00:06:43.4671166Z
