ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
160.30.104.170,1080,socks4,yes,elite,PK,Pakistan,Karachi,FALAK SAIR DYEING MILL (PRIVATE) LIMITED,AS134489 S. B Link Network,675,131,46.6,1364,2026-09-21T00:11:41.7547828Z,2026-09-21T00:11:41.7547828Z
58.65.142.254,8125,socks4,yes,elite,PK,Pakistan,Faisalabad,Nayatel,AS23674 Nayatel (Pvt) Ltd,759,142,81.2,64,2026-09-21T00:13:43.0609657Z,2026-09-21T00:13:43.0609657Z
