ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
109.245.110.145,4145,socks4,yes,elite,RS,Serbia,Belgrade,CETIN Ltd. Belgrade,AS15958 CETINdoo-NET,169,29,31.4,188,2026-09-21T09:54:28.1929171Z,2026-09-21T09:54:28.1929171Z
