ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
196.1.182.158,1080,socks4,yes,elite,NG,Nigeria,Lagos,Japaul MD Residence,AS37629 eStream Networks,589,116,23.3,116,2026-08-26T22:49:41.7786009Z,2026-08-26T22:49:41.7786009Z
41.184.92.220,80,http,no,anonymous,NG,Nigeria,Lagos,Inq. Digital Nigeria,AS16284 Inq. Digital Nigeria,612,143,74.2,2071,2026-08-26T22:45:13.1659190Z,2026-08-26T22:45:13.1659190Z
