ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
5.45.126.128,8080,http,no,elite,EE,Estonia,Jõhvi,Hosting Services,AS198068 P.A.G.M. OU,234,33,87.7,11421,2026-09-11T08:15:22.1860187Z,2026-09-11T08:15:22.1860187Z
5.45.119.70,1080,socks5,yes,elite,EE,Estonia,Jõhvi,Hosting Services,AS198068 P.A.G.M. OU,299,33,67.6,4725,2026-09-11T08:15:53.8792808Z,2026-09-11T08:15:53.8792808Z
