ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
47.91.104.88,3128,http,no,elite,AE,United Arab Emirates,Dubai,ALICLOUD-UAE,"AS45102 Alibaba (US) Technology Co., Ltd.",532,128,99.7,4247,2026-08-19T07:46:26.7557601Z,2026-08-19T07:46:26.7557601Z
147.78.0.81,9443,http,no,elite,AE,United Arab Emirates,Muhadhdhib,Oneprovider.com,"AS136258 BrainStorm Network, Inc",591,118,99.8,4527,2026-08-19T07:47:44.1008708Z,2026-08-19T07:47:44.1008708Z
