ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
185.190.90.2,4145,socks4,yes,elite,AL,Albania,Rrashbull,Lightnet Sh.p.k,AS212637 LightNet Sh.p.k.,170,33,36.3,644,2026-09-20T03:23:43.5712973Z,2026-09-20T03:23:43.5712973Z
37.26.86.206,4145,socks4,yes,elite,AL,Albania,Tirana,ATU,AS198279 Albanian Telecommunications Union SH. P.K.,202,39,52.7,226,2026-09-20T03:20:28.4419426Z,2026-09-20T03:20:28.4419426Z
