ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
185.28.155.163,1433,http,yes,transparent,IL,Israel,Petach Tikva,Cloudwebmanage IL PT,AS44709 O.M.C. COMPUTERS & COMMUNICATIONS LTD,504,58,84.8,671,2026-08-29T01:51:16.2411543Z,2026-08-29T01:51:16.2411543Z
34.165.141.4,8888,http,no,elite,IL,Israel,Tel Aviv,Google Cloud (me-west1),AS396982 Google LLC,1569,60,93.1,2497,2026-08-29T01:51:58.2118911Z,2026-08-29T01:51:58.2118911Z
