ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
202.28.194.139,31280,http,yes,elite,TH,Thailand,Chiang Mai,Office of Info.Tech. Admin. Educational Development,AS4621 UNINET-TH,864,216,99.8,5054,2026-08-20T17:36:08.6346601Z,2026-08-20T17:36:08.6346601Z
199.102.105.242,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,865,170,99.7,5067,2026-08-20T17:38:15.7339074Z,2026-08-20T17:38:15.7339074Z
67.201.33.10,25283,socks4,no,elite,US,United States,El Segundo,Total server solutions,AS46562 Performive LLC,866,175,99.5,5012,2026-08-20T17:39:58.9099369Z,2026-08-20T17:39:58.9099369Z
72.37.217.3,4145,socks4,no,elite,US,United States,Syracuse,I Am Responding,AS46562 Performive LLC,867,189,99.7,5070,2026-08-20T17:38:15.7581316Z,2026-08-20T17:38:15.7581316Z
142.54.228.193,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,873,179,99.6,5066,2026-08-20T17:37:53.3492742Z,2026-08-20T17:37:53.3492742Z
153.0.171.163,8085,http,no,elite,CN,China,Jinrongjie,China United Network Communications Corporation Limited,AS4837 CHINA UNICOM China169 Backbone,873,198,99,5043,2026-08-20T17:38:51.0729254Z,2026-08-20T17:38:51.0729254Z
142.54.232.6,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,876,179,99.7,5069,2026-08-20T17:38:15.7558164Z,2026-08-20T17:38:15.7558164Z
199.102.104.70,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,876,178,99.7,5066,2026-08-20T17:39:25.9369782Z,2026-08-20T17:39:25.9369782Z
47.84.84.1,3128,http,yes,elite,CN,China,Shanghai,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",879,160,97.6,3902,2026-08-20T17:35:42.2953246Z,2026-08-20T17:35:42.2953246Z
67.201.35.145,4145,socks4,no,elite,US,United States,El Segundo,Total server solutions,AS46562 Performive LLC,881,170,99.7,5069,2026-08-20T17:37:53.3482301Z,2026-08-20T17:37:53.3482301Z
68.71.241.33,4145,socks4,no,elite,US,United States,Santa Ana,Practice Technologies,AS46562 Performive LLC,881,174,99.6,5068,2026-08-20T17:35:48.1840237Z,2026-08-20T17:35:48.1840237Z
68.71.252.38,4145,socks4,no,elite,US,United States,Santa Monica,"Nami Media, Inc",AS46562 Performive LLC,882,185,99.5,5061,2026-08-20T17:39:58.9364278Z,2026-08-20T17:39:58.9364278Z
68.71.242.118,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,883,170,99.7,5070,2026-08-20T17:39:25.9367867Z,2026-08-20T17:39:25.9367867Z
142.54.231.38,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,887,175,99.6,4980,2026-08-20T17:35:28.5112715Z,2026-08-20T17:35:28.5112715Z
174.138.119.88,80,http,no,elite,US,United States,Clifton,Digital Ocean,"AS14061 DigitalOcean, LLC",889,109,91.7,5250,2026-08-20T17:35:54.1684883Z,2026-08-20T17:35:54.1684883Z
192.111.134.10,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C.,AS46562 Performive LLC,890,185,99.7,5069,2026-08-20T17:37:53.3717400Z,2026-08-20T17:37:53.3717400Z
68.71.249.158,4145,socks4,no,elite,US,United States,Los Angeles,Family Guy Online,AS46562 Performive LLC,891,175,99.7,5066,2026-08-20T17:35:28.5148082Z,2026-08-20T17:35:28.5148082Z
216.106.182.177,3128,http,yes,transparent,US,United States,Miami,GTHost,AS63023 GTHost,892,120,95.8,3573,2026-08-20T17:37:32.4673352Z,2026-08-20T17:37:32.4673352Z
103.157.200.126,3128,http,yes,transparent,PK,Pakistan,Lahore,Logitech Cable (Private) Limited,AS141372 Logitech Cable (Private) Limited,896,138,96.5,898,2026-08-20T17:37:02.7368191Z,2026-08-20T17:37:02.7368191Z
142.54.229.249,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,900,175,99.8,5068,2026-08-20T17:35:42.3317556Z,2026-08-20T17:35:42.3317556Z
68.71.247.130,4145,socks4,no,elite,US,United States,Los Angeles,Wonderwall.com,AS46562 Performive LLC,904,189,99.8,5067,2026-08-20T17:35:22.3686387Z,2026-08-20T17:35:22.3686387Z
181.78.74.252,999,http,yes,transparent,CO,Colombia,María la Baja,UFINET,AS52468 UFINET PANAMA S.A.,908,161,98.9,1503,2026-08-20T17:37:56.9653146Z,2026-08-20T17:37:56.9653146Z
199.66.183.251,4145,socks5,no,elite,US,United States,Stockbridge,NET2ATLANTA.COM LLC,AS20081 NET2ATLANTA.COM LLC,909,151,99.9,5066,2026-08-20T17:39:25.9494975Z,2026-08-20T17:39:25.9494975Z
199.58.184.97,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,914,152,99.5,4995,2026-08-20T17:39:53.4067771Z,2026-08-20T17:39:53.4067771Z
199.187.210.54,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,916,171,99.7,5069,2026-08-20T17:37:53.3843979Z,2026-08-20T17:37:53.3843979Z
68.71.243.14,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,917,168,99.6,5007,2026-08-20T17:35:48.2125208Z,2026-08-20T17:35:48.2125208Z
142.54.237.38,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,917,169,99.7,5069,2026-08-20T17:39:25.9692951Z,2026-08-20T17:39:25.9692951Z
154.68.64.2,80,http,no,anonymous,RW,Rwanda,Butare,Rwanda Ministry of Education,AS37654 Rwanda Ministry of Education,917,226,83.4,1527,2026-08-20T17:36:38.7957670Z,2026-08-20T17:36:38.7957670Z
199.102.106.94,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,917,180,99.7,5064,2026-08-20T17:37:32.5515333Z,2026-08-20T17:37:32.5515333Z
192.252.211.197,14921,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,921,157,99.6,5072,2026-08-20T17:36:21.2780566Z,2026-08-20T17:36:21.2780566Z
45.146.163.31,80,http,no,elite,JP,Japan,Tokyo,IPXO,AS38136 Akari Networks,922,229,99.9,5053,2026-08-20T17:39:53.4923819Z,2026-08-20T17:39:53.4923819Z
184.170.251.30,11288,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,922,157,99.8,5066,2026-08-20T17:39:58.9478928Z,2026-08-20T17:39:58.9478928Z
104.200.152.30,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C.,AS46562 Performive LLC,923,169,99.8,5064,2026-08-20T17:39:25.9757655Z,2026-08-20T17:39:25.9757655Z
150.230.249.50,1080,http,yes,elite,KR,South Korea,Chuncheon,Oracle Cloud Infrastructure (ap-chuncheon-1),AS31898 Oracle Corporation,923,233,99.4,165,2026-08-20T17:37:32.6105717Z,2026-08-20T17:37:32.6105717Z
107.152.98.5,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,924,172,99.7,5057,2026-08-20T17:38:15.7980413Z,2026-08-20T17:38:15.7980413Z
104.200.135.46,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C.,AS46562 Performive LLC,925,175,99.6,5070,2026-08-20T17:37:53.3956329Z,2026-08-20T17:37:53.3956329Z
199.229.254.129,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,927,153,99.8,5068,2026-08-20T17:39:53.4210889Z,2026-08-20T17:39:53.4210889Z
20.204.43.57,80,http,no,transparent,IN,India,Pune,Microsoft Azure Cloud (centralindia),AS8075 Microsoft Corporation,929,123,100,5065,2026-08-20T17:39:58.9204459Z,2026-08-20T17:39:58.9204459Z
184.170.248.5,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,931,163,99.8,5069,2026-08-20T17:38:15.7944445Z,2026-08-20T17:38:15.7944445Z
192.111.137.37,18762,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,933,165,99.5,5071,2026-08-20T17:39:13.4388974Z,2026-08-20T17:39:13.4388974Z
199.102.107.145,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,933,180,99.7,5066,2026-08-20T17:35:42.3689402Z,2026-08-20T17:35:42.3689402Z
198.8.94.174,39078,socks5,no,elite,US,United States,Seattle,Performive LLC,AS46562 Performive LLC,936,161,99.7,5069,2026-08-20T17:35:42.3532208Z,2026-08-20T17:35:42.3532208Z
74.119.144.60,4145,socks5,no,elite,US,United States,Atlanta,Divine Lighting,AS46562 Performive LLC,937,162,99.7,5069,2026-08-20T17:38:15.7992076Z,2026-08-20T17:38:15.7992076Z
198.8.94.170,4145,socks5,no,elite,US,United States,Seattle,Performive LLC,AS46562 Performive LLC,940,162,99.9,5067,2026-08-20T17:36:06.6483425Z,2026-08-20T17:36:06.6483425Z
218.77.183.214,5224,http,no,transparent,CN,China,Haikou,Hainan TELECOM,AS4134 CHINANET BACKBONE,943,210,99.9,5059,2026-08-20T17:35:04.5336210Z,2026-08-20T17:35:04.5336210Z
192.252.210.233,4145,socks5,no,elite,GB,United Kingdom,London,Performive LLC,AS46562 Performive LLC,944,152,99.8,5069,2026-08-20T17:38:15.7963892Z,2026-08-20T17:38:15.7963892Z
192.111.135.17,18302,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,947,152,99.8,5069,2026-08-20T17:35:42.3554994Z,2026-08-20T17:35:42.3554994Z
192.111.129.150,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,949,157,99.8,5068,2026-08-20T17:39:25.9899389Z,2026-08-20T17:39:25.9899389Z
192.252.211.193,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,953,153,99.9,5066,2026-08-20T17:39:58.9751940Z,2026-08-20T17:39:58.9751940Z
192.252.214.20,15864,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,954,159,99.5,5073,2026-08-20T17:38:15.8147521Z,2026-08-20T17:38:15.8147521Z
192.252.216.81,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,956,151,99.8,5069,2026-08-20T17:39:25.9909903Z,2026-08-20T17:39:25.9909903Z
192.111.135.18,18301,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,958,162,99.8,5070,2026-08-20T17:39:26.0039635Z,2026-08-20T17:39:26.0039635Z
192.252.208.67,14287,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,962,159,99.9,5067,2026-08-20T17:36:06.6677207Z,2026-08-20T17:36:06.6677207Z
199.58.185.9,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,969,153,99.9,5065,2026-08-20T17:38:15.8253534Z,2026-08-20T17:38:15.8253534Z
192.111.139.162,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,971,156,99.8,5070,2026-08-20T17:35:42.3838455Z,2026-08-20T17:35:42.3838455Z
61.158.175.38,9002,http,no,elite,CN,China,Zhengzhou,CNC Group CHINA169 Henan Province Network,AS4837 CHINA UNICOM China169 Backbone,988,215,99.7,4867,2026-08-20T17:39:19.2279695Z,2026-08-20T17:39:19.2279695Z
203.99.240.182,80,http,no,elite,JP,Japan,Minato,ITOCHU Techno-Solutions Corporation,AS24270 ITOCHU Techno-Solutions Corporation,990,499,99.9,5059,2026-08-20T17:36:09.0435747Z,2026-08-20T17:36:09.0435747Z
203.99.240.179,80,http,no,elite,JP,Japan,Minato,ITOCHU Techno-Solutions Corporation,AS24270 ITOCHU Techno-Solutions Corporation,996,501,99.9,5062,2026-08-20T17:37:42.1598375Z,2026-08-20T17:37:42.1598375Z
101.66.199.234,8085,http,no,elite,CN,China,Hangzhou,CNC Group CHINA169 Zhejiang Province Network,AS4837 CHINA UNICOM China169 Backbone,998,229,99.2,1667,2026-08-20T17:35:28.6767898Z,2026-08-20T17:35:28.6767898Z
120.232.115.170,17981,http,yes,elite,CN,China,Guangzhou,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd.",998,189,85.4,5224,2026-08-20T17:36:55.8065975Z,2026-08-20T17:36:55.8065975Z
174.75.211.222,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1003,165,99.8,5065,2026-08-20T17:38:15.8693426Z,2026-08-20T17:38:15.8693426Z
174.77.111.198,49547,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1004,165,99.7,5069,2026-08-20T17:36:08.7234391Z,2026-08-20T17:36:08.7234391Z
173.212.234.174,3128,http,yes,transparent,US,United States,Seattle,Emerald Onion,AS396507 Emerald Onion,1006,12,87.2,2676,2026-08-20T17:36:06.5660508Z,2026-08-20T17:36:06.5660508Z
64.83.12.6,1080,socks5,yes,elite,US,United States,Los Angeles,NetLab Global,AS979 NetLab Global,1007,162,57.2,883,2026-08-20T17:37:48.1411722Z,2026-08-20T17:37:48.1411722Z
72.214.108.67,4145,socks5,no,elite,US,United States,East Irvine,Intelenet Communications,AS22773 Cox Communications Inc.,1011,169,99.9,5063,2026-08-20T17:36:08.7343806Z,2026-08-20T17:36:08.7343806Z
60.247.225.197,8880,http,no,elite,CN,China,Ulanqab,"Chengdu west dimension digital technology Co., LTD",AS38283 CHINANET SiChuan Telecom Internet Data Center,1012,203,69.2,78,2026-08-20T17:38:33.7539351Z,2026-08-20T17:38:33.7539351Z
24.249.199.12,4145,socks5,no,elite,US,United States,El Cajon,Cox Communications,AS22773 Cox Communications Inc.,1017,167,99.8,5065,2026-08-20T17:36:08.7387156Z,2026-08-20T17:36:08.7387156Z
98.188.47.150,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1017,170,99.6,5007,2026-08-20T17:38:15.8892512Z,2026-08-20T17:38:15.8892512Z
98.178.72.21,10919,socks5,no,elite,US,United States,Tulsa,Cox Communications,AS22773 Cox Communications Inc.,1018,170,99.8,5067,2026-08-20T17:38:15.8891477Z,2026-08-20T17:38:15.8891477Z
98.170.57.241,4145,socks5,no,elite,US,United States,Atlanta,Cox Communications,AS22773 Cox Communications Inc.,1019,168,99.9,5064,2026-08-20T17:36:08.7383448Z,2026-08-20T17:36:08.7383448Z
103.213.97.78,80,http,no,transparent,CN,China,Changzhou,Wznt,AS56046 China Mobile communications corporation,1020,200,95.8,659,2026-08-20T17:35:48.3484435Z,2026-08-20T17:35:48.3484435Z
184.178.172.18,15280,socks5,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,1021,172,99.9,5066,2026-08-20T17:38:15.8925624Z,2026-08-20T17:38:15.8925624Z
98.175.31.222,4145,socks5,no,elite,US,United States,Norfolk,Cox Communications Inc,AS22773 Cox Communications Inc.,1022,170,99.9,5064,2026-08-20T17:38:15.8928561Z,2026-08-20T17:38:15.8928561Z
184.181.217.206,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1022,169,99.9,5064,2026-08-20T17:38:15.8926757Z,2026-08-20T17:38:15.8926757Z
98.190.239.3,4145,socks5,no,elite,US,United States,Tulsa,Cox Communications Inc,AS22773 Cox Communications Inc.,1024,169,99.9,5063,2026-08-20T17:36:08.7465015Z,2026-08-20T17:36:08.7465015Z
156.38.112.11,80,http,no,elite,GH,Ghana,Accra,University of Cape Coast,AS328212 THE UNIVERSITY OF CAPE COAST,1024,118,69.8,2466,2026-08-20T17:38:27.0779976Z,2026-08-20T17:38:27.0779976Z
68.71.254.6,4145,socks5,no,elite,US,United States,Beverly Hills,"Zerolag Communications, Inc",AS46562 Performive LLC,1025,175,99.7,5069,2026-08-20T17:36:08.7542465Z,2026-08-20T17:36:08.7542465Z
72.37.216.68,4145,socks5,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,1025,169,99.7,5067,2026-08-20T17:36:08.7498329Z,2026-08-20T17:36:08.7498329Z
70.166.65.160,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications Inc,AS22773 Cox Communications Inc.,1026,169,99.9,5063,2026-08-20T17:36:08.7455162Z,2026-08-20T17:36:08.7455162Z
184.181.178.33,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1026,171,99.9,5067,2026-08-20T17:38:15.8978317Z,2026-08-20T17:38:15.8978317Z
184.178.172.17,4145,socks5,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,1027,170,99.9,5065,2026-08-20T17:38:15.8976137Z,2026-08-20T17:38:15.8976137Z
39.109.113.97,4090,http,no,elite,HK,Hong Kong,Kwai Chung,Yisu Cloud LTD,AS142403 YISU CLOUD LTD,1028,242,86.7,4456,2026-08-20T17:39:33.3904290Z,2026-08-20T17:39:33.3904290Z
98.175.31.195,4145,socks5,no,elite,US,United States,Norfolk,Cox Communications Inc,AS22773 Cox Communications Inc.,1028,170,99.8,5065,2026-08-20T17:37:32.6535296Z,2026-08-20T17:37:32.6535296Z
107.181.168.145,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1028,180,99.9,5062,2026-08-20T17:39:59.0769251Z,2026-08-20T17:39:59.0769251Z
72.195.114.169,4145,socks5,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,1029,166,99.9,5065,2026-08-20T17:38:15.8968306Z,2026-08-20T17:38:15.8968306Z
72.195.101.99,4145,socks5,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,1032,165,99.8,5066,2026-08-20T17:38:15.8979747Z,2026-08-20T17:38:15.8979747Z
184.178.172.3,4145,socks5,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,1033,169,99.9,5064,2026-08-20T17:38:15.9037793Z,2026-08-20T17:38:15.9037793Z
184.178.172.11,4145,socks5,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,1033,171,99.9,5065,2026-08-20T17:38:15.9036752Z,2026-08-20T17:38:15.9036752Z
184.178.172.26,4145,socks5,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,1033,169,99.6,5009,2026-08-20T17:38:15.9033940Z,2026-08-20T17:38:15.9033940Z
98.178.72.30,4145,socks5,no,elite,US,United States,Tulsa,Cox Communications,AS22773 Cox Communications Inc.,1036,167,99.9,5063,2026-08-20T17:38:15.9038704Z,2026-08-20T17:38:15.9038704Z
198.8.84.3,4145,socks5,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,1037,176,99.6,5056,2026-08-20T17:39:26.0961975Z,2026-08-20T17:39:26.0961975Z
206.220.175.2,4145,socks5,no,elite,US,United States,Los Angeles,Total Server Solutions,AS46562 Performive LLC,1039,170,99.7,5064,2026-08-20T17:36:08.7634198Z,2026-08-20T17:36:08.7634198Z
221.210.103.34,8182,http,no,elite,CN,China,Harbin,China Unicom Heilongjiang Province Network,AS4837 CHINA UNICOM China169 Backbone,1041,213,99.9,681,2026-08-20T17:37:53.5506258Z,2026-08-20T17:37:53.5506258Z
47.89.184.18,3128,http,no,transparent,US,United States,Henrico,ALICLOUD-US,"AS45102 Alibaba (US) Technology Co., Ltd.",1045,104,96.3,5128,2026-08-20T17:35:33.6296689Z,2026-08-20T17:35:33.6296689Z
114.94.148.37,18080,http,no,elite,JP,Japan,Minamishinagawa,Ipxo,AS10111 Zeofast Network,1045,235,98.6,4764,2026-08-20T17:35:33.7595120Z,2026-08-20T17:35:33.7595120Z
45.43.63.37,10808,socks5,yes,elite,SG,Singapore,Singapore,UCLOUD,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,1053,170,91,5227,2026-08-20T17:39:07.9669724Z,2026-08-20T17:39:07.9669724Z
142.54.237.34,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1054,170,99.4,5005,2026-08-20T17:39:26.1064958Z,2026-08-20T17:39:26.1064958Z
107.181.161.81,4145,socks5,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,1065,171,99.7,5065,2026-08-20T17:39:26.1185732Z,2026-08-20T17:39:26.1185732Z
162.253.68.97,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1067,179,99.9,5061,2026-08-20T17:38:15.9466016Z,2026-08-20T17:38:15.9466016Z
8.209.255.13,3128,http,no,transparent,JP,Japan,Tokyo,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",1069,269,95.4,5047,2026-08-20T17:39:26.2231056Z,2026-08-20T17:39:26.2231056Z
15.235.21.254,8080,http,no,anonymous,CA,Canada,Beauharnois,Forcepoint International Technology Limited,AS16276 OVH SAS,1070,106,87.5,4514,2026-08-20T17:38:08.3884995Z,2026-08-20T17:38:08.3884995Z
192.252.220.89,4145,socks5,no,elite,US,United States,Paramount,Total Server Solutions L.L.C,AS46562 Performive LLC,1070,179,99.6,5062,2026-08-20T17:39:59.1186681Z,2026-08-20T17:39:59.1186681Z
142.54.239.1,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1071,171,99.7,5069,2026-08-20T17:38:15.9431439Z,2026-08-20T17:38:15.9431439Z
142.54.235.9,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1078,175,99.8,5067,2026-08-20T17:38:15.9535112Z,2026-08-20T17:38:15.9535112Z
211.128.96.206,80,http,no,elite,,,,,,1078,541,99.4,1783,2026-08-20T17:35:05.0063764Z,2026-08-20T17:35:05.0063764Z
85.209.120.145,1080,socks5,yes,elite,TR,Turkey,Kütahya,VDS GLOBAL YAZILIM ARGE GELISTIRME LIMITED SIRKETI,AS205463 Pembe Gul Isguzar Karagoz,1080,48,81.9,1021,2026-08-20T17:34:58.4967425Z,2026-08-20T17:34:58.4967425Z
47.243.92.199,3128,http,no,transparent,HK,Hong Kong,Hong Kong,Alibaba Cloud - HK,"AS45102 Alibaba (US) Technology Co., Ltd.",1081,245,98.9,5066,2026-08-20T17:35:36.7998017Z,2026-08-20T17:35:36.7998017Z
68.71.245.206,4145,socks5,no,elite,US,United States,Santa Ana,RPCD,AS46562 Performive LLC,1081,178,99.8,5066,2026-08-20T17:38:15.9607778Z,2026-08-20T17:38:15.9607778Z
67.201.58.190,4145,socks5,no,elite,US,United States,Tulsa,"Straxis, LLC",AS46562 Performive LLC,1084,169,99.7,5067,2026-08-20T17:36:08.8078769Z,2026-08-20T17:36:08.8078769Z
43.133.175.183,7890,http,no,elite,JP,Japan,Tokyo,Tencent Cloud Computing,"AS132203 Tencent Building, Kejizhongyi Avenue",1087,278,99,1876,2026-08-20T17:36:28.6018224Z,2026-08-20T17:36:28.6018224Z
104.37.135.145,4145,socks5,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1087,185,99.7,5066,2026-08-20T17:36:08.8274881Z,2026-08-20T17:36:08.8274881Z
68.71.251.134,4145,socks5,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,1098,175,99.7,5068,2026-08-20T17:38:15.9735323Z,2026-08-20T17:38:15.9735323Z
67.201.59.70,4145,socks5,no,elite,US,United States,El Segundo,Total server solutions,AS46562 Performive LLC,1099,175,99.5,5059,2026-08-20T17:39:59.1435582Z,2026-08-20T17:39:59.1435582Z
192.252.220.92,17328,socks5,no,elite,US,United States,Paramount,Total Server Solutions L.L.C,AS46562 Performive LLC,1106,169,99.7,5070,2026-08-20T17:39:26.1588454Z,2026-08-20T17:39:26.1588454Z
42.96.18.62,1311,http,yes,transparent,VN,Vietnam,Quận Một,Long Van System Solution,AS131423 Branch of Long Van System Solution JSC - Hanoi,1121,239,93.3,4016,2026-08-20T17:39:48.0153380Z,2026-08-20T17:39:48.0153380Z
154.68.64.3,80,http,no,anonymous,RW,Rwanda,Butare,Rwanda Ministry of Education,AS37654 Rwanda Ministry of Education,1122,228,90.9,530,2026-08-20T17:37:43.1670390Z,2026-08-20T17:37:43.1670390Z
8.213.151.128,3128,http,no,transparent,KR,South Korea,Seoul,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",1123,283,96.9,5104,2026-08-20T17:39:31.5517624Z,2026-08-20T17:39:31.5517624Z
68.71.249.153,48606,socks5,no,elite,US,United States,Los Angeles,Family Guy Online,AS46562 Performive LLC,1152,183,99.8,5067,2026-08-20T17:35:22.6106570Z,2026-08-20T17:35:22.6106570Z
68.71.240.210,4145,socks5,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,1154,180,99.6,5052,2026-08-20T17:37:41.9981738Z,2026-08-20T17:37:41.9981738Z
122.246.4.6,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",1155,232,80.7,3608,2026-08-20T17:35:28.8359017Z,2026-08-20T17:35:28.8359017Z
67.201.39.14,4145,socks5,no,elite,US,United States,El Segundo,Total server solutions,AS46562 Performive LLC,1163,179,99.7,5071,2026-08-20T17:37:42.0062902Z,2026-08-20T17:37:42.0062902Z
103.95.34.186,3128,http,no,elite,MY,Malaysia,Shah Alam,KS IT SOLUTIONS SDN BHD,AS136749 KS IT SOLUTIONS SDN BHD,1181,258,99.4,3257,2026-08-20T17:39:26.3222529Z,2026-08-20T17:39:26.3222529Z
116.196.150.180,17981,http,yes,elite,CN,China,Hangzhou,"Jinhua Weian InfoTech Co., Ltd","AS131516 Jinhua Weian InfoTech Co., Ltd",1188,167,96.6,4906,2026-08-20T17:38:19.7276183Z,2026-08-20T17:38:19.7276183Z
152.42.167.241,3128,http,yes,elite,SG,Singapore,Singapore,Digital Ocean,"AS14061 DigitalOcean, LLC",1194,278,96.6,4315,2026-08-20T17:35:34.9343657Z,2026-08-20T17:35:34.9343657Z
112.64.135.45,8080,http,yes,elite,CN,China,Shanghai,China Unicom CHINA169 Shanghai Province Network,AS17621 China Unicom Shanghai network,1197,214,90.8,4135,2026-08-20T17:35:16.9983233Z,2026-08-20T17:35:16.9983233Z
144.31.222.106,7890,socks4,yes,elite,RU,Russia,Moscow,Cloudflare WARP,"AS13335 Cloudflare, Inc.",1204,48,78.3,2870,2026-08-20T17:39:53.5940577Z,2026-08-20T17:39:53.5940577Z
129.226.93.232,80,http,no,transparent,SG,Singapore,Singapore,Tencent Cloud Computing,"AS132203 Tencent Building, Kejizhongyi Avenue",1283,245,99.5,2418,2026-08-20T17:37:03.2316808Z,2026-08-20T17:37:03.2316808Z
144.91.121.61,1088,socks5,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,1297,45,96.1,4953,2026-08-20T17:37:43.1606469Z,2026-08-20T17:37:43.1606469Z
5.255.103.55,1080,socks5,yes,elite,NL,The Netherlands,Dronten,TIG,AS60404 The Infrastructure Group B.V.,1314,58,41.7,72,2026-08-20T17:36:46.6220346Z,2026-08-20T17:36:46.6220346Z
43.164.3.124,1080,socks5,yes,elite,TH,Thailand,Bangkok,"Tencent Cloud Computing (Beijing) Co., Ltd","AS132203 Tencent Building, Kejizhongyi Avenue",1315,210,99.7,4768,2026-08-20T17:35:04.9126743Z,2026-08-20T17:35:04.9126743Z
