ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
102.68.76.247,5566,http,yes,transparent,KE,Kenya,Nairobi,Unwired Communications Ltd,AS328490 Unwired Communications Limited,1045,2208,27.6,98,2026-09-04T11:38:27.4499535Z,2026-09-04T11:38:27.4499535Z
154.79.246.102,1080,socks4,yes,elite,KE,Kenya,Nairobi,Airtel KE Mobile & Fixed Internet,AS36926 Airtel Networks Kenya Limited,1063,1233,51.5,99,2026-09-04T11:35:17.8648829Z,2026-09-04T11:35:17.8648829Z
